categorymap_id,category_id
4165605,1841930
4165606,3443662
4165607,2615163
4165608,4298519
4165609,485963
4165610,467461
4165611,2719067
4165612,3195996
4165613,3450589
4165614,2019624
4165615,1846937
4165616,986862
4165617,970588
4165618,3830678
4165619,551254
4165620,3570834
4165621,1604349
4165622,1628899
4165623,1341913
4165624,285583
4165625,1067539
4165626,770683
4165627,1266030
4165628,3263944
4165629,1923846
4165630,1474371
4165631,1078236
4165632,4238676
4165633,1588309
4165634,3740459
4165635,1367866
4165636,1756314
4165637,2863357
4165638,3090850
4165639,740932
4165640,4206624
4165641,5086773
4165642,2837894
4165643,801765
4165644,1830489
4165645,4189819
4165646,4870877
4165647,2803989
4165648,1352609
4165649,2528824
4165650,4155040
4165651,1873826
4165652,438014
4165653,4454958
4165654,3448004
4165655,3940352
4165656,2512691
4165657,4309055
4165658,727648
4165659,1457367
4165660,2100207
4165661,2421366
4165662,2604507
4165663,323198
4165664,1425624
4165665,5029530
4165666,2558244
4165667,2149482
4165668,1355815
4165669,2169913
4165670,2562754
4165671,1481346
4165672,3252563
4165673,4715650
4165674,891729
4165675,1095788
4165676,127525
4165677,1845817
4165678,2936800
4165679,262123
4165680,4710097
4165681,1467164
4165682,1012333
4165683,600598
4165684,5047179
4165685,1755299
4165686,3304099
4165687,350189
4165688,1176344
4165689,3554917
4165690,2755314
4165691,2115914
4165692,1048697
4165693,1703519
4165694,531308
4165695,3489674
4165696,1978442
4165697,199300
4165698,807480
4165699,3653509
4165700,1547240
4165701,2615777
4165702,2548673
4165703,1040821
4165704,4953476
4165705,3120942
4165706,2672392
4165707,2011127
4165708,681850
4165709,4951903
4165710,1414652
4165711,3797455
4165712,4910113
4165713,4481306
4165714,1229757
4165715,1492770
4165716,5059323
4165717,3011447
4165718,3130892
4165719,372289
4165720,397030
4165721,3787408
4165722,3930652
4165723,885811
4165724,4776215
4165725,1587432
4165726,4145813
4165727,2657719
4165728,4764531
4165729,3918066
4165730,1019260
4165731,972597
4165732,3273619
4165733,1211702
4165734,553365
4165735,2187532
4165736,4935177
4165737,3863766
4165738,307943
4165739,2258420
4165740,2852225
4165741,221208
4165742,3904106
4165743,3296047
4165744,2111279
4165745,2393281
4165746,3169295
4165747,2242620
4165748,4559624
4165749,3770161
4165750,5160054
4165751,4666620
4165752,1907144
4165753,823219
4165754,883064
4165755,572644
4165756,1173951
4165757,3980900
4165758,800581
4165759,1535675
4165760,2056686
4165761,1328592
4165762,3394581
4165763,2044695
4165764,68149
4165765,4232759
4165766,4336538
4165767,4544743
4165768,2570132
4165769,3879308
4165770,796856
4165771,1928128
4165772,135038
4165773,1190486
4165774,1898167
4165775,2512968
4165776,1990766
4165777,5086461
4165778,929826
4165779,1931469
4165780,1171519
4165781,2990302
4165782,4648307
4165783,4278682
4165784,1098175
4165785,2409545
4165786,4583654
4165787,629491
4165788,2413913
4165789,5062853
4165790,4781861
4165791,2310649
4165792,476283
4165793,5138388
4165794,2066454
4165795,1718667
4165796,1434020
4165797,4850337
4165798,1932760
4165799,4256421
4165800,155799
4165801,1421085
4165802,3951473
4165803,2260778
4165804,4633953
4165805,254470
4165806,1071695
4165807,3734966
4165808,4244338
4165809,546023
4165810,3154173
4165811,3647464
4165812,1059665
4165813,1755532
4165814,3234137
4165815,4655941
4165816,1127399
4165817,3057225
4165818,119365
4165819,3118167
4165820,4456596
4165821,2804191
4165822,5048062
4165823,3209825
4165824,605882
4165825,443259
4165826,4716920
4165827,3133434
4165828,1717476
4165829,3994495
4165830,4683331
4165831,2544278
4165832,863892
4165833,2223708
4165834,1964754
4165835,2559185
4165836,3873465
4165837,4450414
4165838,1970552
4165839,3443691
4165840,2623144
4165841,5023473
4165842,1296862
4165843,773545
4165844,1096739
4165845,133009
4165846,378698
4165847,1565736
4165848,1721390
4165849,4297603
4165850,1843556
4165851,1492316
4165852,4016033
4165853,1360533
4165854,1032677
4165855,1061267
4165856,2875969
4165857,1277467
4165858,4220062
4165859,2945933
4165860,1015419
4165861,3803527
4165862,1761187
4165863,4864953
4165864,2822870
4165865,1868174
4165866,3455871
4165867,2149434
4165868,3872682
4165869,1388982
4165870,5079575
4165871,3032612
4165872,3409740
4165873,4485778
4165874,3448250
4165875,5059222
4165876,1834026
4165877,2030976
4165878,4021213
4165879,3059608
4165880,3024387
4165881,1478403
4165882,1375246
4165883,406219
4165884,522582
4165885,4960046
4165886,4435317
4165887,1065421
4165888,1699768
4165889,4853698
4165890,36722
4165891,2492705
4165892,3146541
4165893,1640809
4165894,409502
4165895,266727
4165896,1612140
4165897,2304296
4165898,3395587
4165899,3258234
4165900,3497421
4165901,2899620
4165902,183516
4165903,4107281
4165904,2702525
4165905,4266879
4165906,944342
4165907,330260
4165908,1307456
4165909,3358615
4165910,1331923
4165911,824180
4165912,3010113
4165913,4014446
4165914,3548883
4165915,3105530
4165916,3095029
4165917,3616678
4165918,411242
4165919,4196608
4165920,1001152
4165921,3759373
4165922,3260723
4165923,3716999
4165924,2562097
4165925,1829350
4165926,2989621
4165927,3773865
4165928,1471680
4165929,4768477
4165930,2990986
4165931,1773435
4165932,191432
4165933,1283808
4165934,4176158
4165935,280192
4165936,4619932
4165937,712478
4165938,1485156
4165939,4796256
4165940,4266291
4165941,3816124
4165942,14900
4165943,4502419
4165944,2247787
4165945,3817036
4165946,4529006
4165947,2354072
4165948,1757197
4165949,4028866
4165950,3371255
4165951,2808787
4165952,1967723
4165953,2897952
4165954,2381322
4165955,3630197
4165956,3989372
4165957,381850
4165958,940691
4165959,2565960
4165960,3348613
4165961,4669265
4165962,1848357
4165963,874007
4165964,4062559
4165965,104848
4165966,3897386
4165967,4871255
4165968,4449178
4165969,2188673
4165970,1528609
4165971,1056899
4165972,1403634
4165973,690658
4165974,3100408
4165975,3344654
4165976,4504967
4165977,4820683
4165978,4540978
4165979,1082035
4165980,2181439
4165981,2369378
4165982,2919173
4165983,1340836
4165984,4770150
4165985,2194520
4165986,4428208
4165987,1818551
4165988,2197032
4165989,2465573
4165990,1884568
4165991,2114916
4165992,350402
4165993,2066743
4165994,4308856
4165995,4386541
4165996,2064607
4165997,162092
4165998,3269713
4165999,1462965
4166000,2082380
4166001,545120
4166002,4843850
4166003,3307148
4166004,3738615
4166005,4313485
4166006,4672413
4166007,2041167
4166008,589765
4166009,1577687
4166010,4120882
4166011,5103002
4166012,1826911
4166013,808046
4166014,140361
4166015,3421028
4166016,1139188
4166017,4585473
4166018,2027583
4166019,3963773
4166020,2204097
4166021,4783746
4166022,3206451
4166023,1431715
4166024,5113054
4166025,3971609
4166026,2702654
4166027,466400
4166028,4487257
4166029,749692
4166030,12407
4166031,561067
4166032,3969378
4166033,5085260
4166034,598399
4166035,886203
4166036,4175985
4166037,475200
4166038,1000959
4166039,475671
4166040,212449
4166041,882095
4166042,2914063
4166043,1524998
4166044,196770
4166045,873298
4166046,4316443
4166047,2014687
4166048,3446865
4166049,298586
4166050,3786362
4166051,4736875
4166052,4255514
4166053,4993585
4166054,1659799
4166055,102917
4166056,1073837
4166057,2819188
4166058,2450485
4166059,1124773
4166060,866945
4166061,3438670
4166062,1741954
4166063,4139190
4166064,347254
4166065,1518394
4166066,2230263
4166067,2647760
4166068,4962280
4166069,4605179
4166070,4511140
4166071,3030023
4166072,4403323
4166073,856718
4166074,263955
4166075,4486380
4166076,2165636
4166077,2844721
4166078,507147
4166079,3675758
4166080,3827797
4166081,4873899
4166082,3970251
4166083,687307
4166084,1904273
4166085,3244938
4166086,3524510
4166087,874340
4166088,2806798
4166089,23488
4166090,3449301
4166091,374203
4166092,3453741
4166093,3068234
4166094,2040765
4166095,955834
4166096,1546352
4166097,4680709
4166098,3674154
4166099,425714
4166100,3558035
4166101,3168054
4166102,4869428
4166103,4524254
4166104,1391195
4166105,4596584
4166106,306020
4166107,2237463
4166108,1559253
4166109,1709861
4166110,4905428
4166111,4470576
4166112,2125701
4166113,2609569
4166114,3877850
4166115,660313
4166116,244430
4166117,2533022
4166118,2377350
4166119,4755134
4166120,2872050
4166121,3138219
4166122,962175
4166123,4921805
4166124,3258823
4166125,3513163
4166126,4429889
4166127,2514422
4166128,128357
4166129,4568987
4166130,3092004
4166131,1365271
4166132,2729472
4166133,1027408
4166134,551706
4166135,936803
4166136,3951528
4166137,1428903
4166138,4896062
4166139,2333603
4166140,1400945
4166141,373537
4166142,2466446
4166143,1209439
4166144,3264833
4166145,2946006
4166146,4341875
4166147,2612425
4166148,1793551
4166149,1448912
4166150,4473628
4166151,4387206
4166152,1117098
4166153,4904667
4166154,1208308
4166155,1648490
4166156,533830
4166157,4698738
4166158,1488205
4166159,3940229
4166160,3852520
4166161,586496
4166162,4218149
4166163,4021638
4166164,3319118
4166165,1548278
4166166,1486065
4166167,1723640
4166168,2645524
4166169,2948088
4166170,1834393
4166171,904673
4166172,3347546
4166173,4352598
4166174,4062814
4166175,489878
4166176,2133527
4166177,4976066
4166178,4823567
4166179,4688770
4166180,2313162
4166181,1176880
4166182,5148429
4166183,2663123
4166184,3200964
4166185,4971918
4166186,1489461
4166187,433130
4166188,3734231
4166189,329040
4166190,2253008
4166191,1666655
4166192,1337019
4166193,1415279
4166194,4656341
4166195,4300827
4166196,1349634
4166197,4703483
4166198,490422
4166199,2691737
4166200,4989544
4166201,4303929
4166202,420877
4166203,3403185
4166204,4643925
4166205,2186323
4166206,2734034
4166207,3522123
4166208,48094
4166209,1792163
4166210,5159987
4166211,1921180
4166212,2920476
4166213,3222818
4166214,1108912
4166215,4208548
4166216,1929929
4166217,1182766
4166218,3447946
4166219,3104986
4166220,2299797
4166221,2230040
4166222,1297315
4166223,2156156
4166224,4178970
4166225,2523363
4166226,3093746
4166227,4916460
4166228,4465128
4166229,4985275
4166230,602867
4166231,4212069
4166232,3952507
4166233,4832262
4166234,4754898
4166235,3264733
4166236,281302
4166237,3947327
4166238,3313438
4166239,1161981
4166240,3768664
4166241,2675427
4166242,3161951
4166243,4278997
4166244,2419959
4166245,4961897
4166246,2961965
4166247,2091723
4166248,4803781
4166249,242624
4166250,338646
4166251,4357784
4166252,624370
4166253,65099
4166254,2100611
4166255,1386805
4166256,3766786
4166257,838682
4166258,4978108
4166259,1946170
4166260,568628
4166261,2923390
4166262,2789158
4166263,1122547
4166264,1185980
4166265,1074900
4166266,3102174
4166267,2227047
4166268,3177764
4166269,1808057
4166270,3792933
4166271,4844731
4166272,2912070
4166273,2526478
4166274,43515
4166275,3208580
4166276,4784593
4166277,1736178
4166278,2183500
4166279,3333598
4166280,2535352
4166281,1369217
4166282,922588
4166283,4324450
4166284,307335
4166285,2595793
4166286,317735
4166287,5127177
4166288,3337462
4166289,3494977
4166290,2211860
4166291,4298764
4166292,339305
4166293,549014
4166294,176556
4166295,2904716
4166296,2927511
4166297,3593212
4166298,210158
4166299,4789432
4166300,5046132
4166301,4650069
4166302,318691
4166303,2136402
4166304,1269883
4166305,2981856
4166306,24976
4166307,5046388
4166308,3380833
4166309,3523150
4166310,4937212
4166311,448627
4166312,2693087
4166313,4638601
4166314,1518543
4166315,820364
4166316,2927082
4166317,5016708
4166318,3860845
4166319,3164069
4166320,2173477
4166321,332127
4166322,2268376
4166323,1626142
4166324,1236470
4166325,848854
4166326,3706262
4166327,896501
4166328,859406
4166329,4356440
4166330,2938032
4166331,2730467
4166332,1895621
4166333,1702898
4166334,4555409
4166335,2783030
4166336,1639698
4166337,2227572
4166338,390188
4166339,3695273
4166340,1264908
4166341,558667
4166342,2894212
4166343,1209822
4166344,737184
4166345,2051538
4166346,885278
4166347,409729
4166348,1254330
4166349,2596428
4166350,110468
4166351,529278
4166352,1068933
4166353,1741711
4166354,3288521
4166355,2553543
4166356,3156685
4166357,3315940
4166358,4189660
4166359,3369736
4166360,4564334
4166361,4762296
4166362,5063620
4166363,3909218
4166364,5003703
4166365,1138276
4166366,242338
4166367,2713634
4166368,2677371
4166369,3202037
4166370,3688335
4166371,4181361
4166372,754223
4166373,4332385
4166374,3919304
4166375,1184549
4166376,3117731
4166377,3903229
4166378,4750636
4166379,1277139
4166380,2185551
4166381,2848291
4166382,2794147
4166383,2265700
4166384,194806
4166385,4483041
4166386,4337219
4166387,1604026
4166388,3178075
4166389,2157633
4166390,4670238
4166391,579836
4166392,2657754
4166393,1697698
4166394,2025867
4166395,3739450
4166396,2778219
4166397,2379229
4166398,3285641
4166399,808429
4166400,654045
4166401,3330664
4166402,3763189
4166403,2819811
4166404,4050612
4166405,4121442
4166406,1418845
4166407,144725
4166408,1954028
4166409,4646300
4166410,669762
4166411,3080141
4166412,4392012
4166413,810277
4166414,586060
4166415,4839241
4166416,2733034
4166417,1434401
4166418,4238284
4166419,3944254
4166420,2796689
4166421,2585604
4166422,3258181
4166423,4988426
4166424,3807763
4166425,3741236
4166426,4963777
4166427,3460443
4166428,3291895
4166429,2587645
4166430,4174942
4166431,186515
4166432,4065978
4166433,1635194
4166434,4100802
4166435,1109293
4166436,2104144
4166437,3720382
4166438,4870077
4166439,3606606
4166440,355866
4166441,4834913
4166442,3512820
4166443,1158078
4166444,4375661
4166445,1263934
4166446,2051267
4166447,4958794
4166448,3148589
4166449,2848684
4166450,871669
4166451,3913749
4166452,927764
4166453,3194345
4166454,2156419
4166455,2431602
4166456,166326
4166457,387633
4166458,3332112
4166459,2253970
4166460,203384
4166461,2975063
4166462,1459642
4166463,153285
4166464,4227096
4166465,3387556
4166466,3611159
4166467,4628426
4166468,3790162
4166469,2611027
4166470,4283560
4166471,587452
4166472,3747679
4166473,416088
4166474,1888306
4166475,3488122
4166476,4767956
4166477,1399291
4166478,17307
4166479,1231740
4166480,524991
4166481,1602028
4166482,933915
4166483,3051379
4166484,4561189
4166485,551696
4166486,3840501
4166487,4542743
4166488,718452
4166489,2768371
4166490,1972098
4166491,251062
4166492,338881
4166493,4832627
4166494,2966031
4166495,4840256
4166496,3757435
4166497,1673834
4166498,4833017
4166499,3769517
4166500,979216
4166501,1602447
4166502,132506
4166503,1076642
4166504,4435957
4166505,3419760
4166506,4640795
4166507,4555262
4166508,2310064
4166509,4240198
4166510,66078
4166511,1631778
4166512,857232
4166513,622168
4166514,987179
4166515,4286417
4166516,1970375
4166517,1533477
4166518,3164550
4166519,2808920
4166520,3252616
4166521,2818202
4166522,4917103
4166523,336500
4166524,1046209
4166525,3791591
4166526,4497044
4166527,4517520
4166528,3533346
4166529,1106292
4166530,589207
4166531,552733
4166532,3491350
4166533,3623484
4166534,4853595
4166535,2343750
4166536,3363059
4166537,898327
4166538,2034212
4166539,4421053
4166540,1112828
4166541,3733757
4166542,1016735
4166543,2021104
4166544,4172298
4166545,2883724
4166546,1753262
4166547,893978
4166548,907846
4166549,1996088
4166550,3924783
4166551,2423958
4166552,3727860
4166553,1518771
4166554,2654246
4166555,4645906
4166556,3139583
4166557,1236272
4166558,2732466
4166559,2519363
4166560,111907
4166561,371308
4166562,157420
4166563,713731
4166564,2622529
4166565,169865
4166566,150822
4166567,2119225
4166568,2695829
4166569,499642
4166570,2727043
4166571,1720743
4166572,2655636
4166573,78890
4166574,2606161
4166575,4403830
4166576,4276422
4166577,3770700
4166578,3145954
4166579,1193719
4166580,2667709
4166581,1123103
4166582,2735466
4166583,3026556
4166584,2078551
4166585,622741
4166586,4332163
4166587,4723214
4166588,623614
4166589,3010881
4166590,2836371
4166591,2121628
4166592,3487352
4166593,3208461
4166594,190279
4166595,664356
4166596,1699500
4166597,3854855
4166598,1870820
4166599,157489
4166600,3476493
4166601,1390728
4166602,1259087
4166603,1934471
4166604,3783926
4166605,2859865
4166606,964912
4166607,2461722
4166608,3176755
4166609,1223166
4166610,4038539
4166611,1690224
4166612,4347364
4166613,2981506
4166614,3402174
4166615,3731995
4166616,774249
4166617,724320
4166618,136225
4166619,322805
4166620,1217893
4166621,266112
4166622,2243133
4166623,1305565
4166624,4790654
4166625,3425094
4166626,3287763
4166627,434021
4166628,3893770
4166629,3021605
4166630,3902231
4166631,1615537
4166632,2743023
4166633,989763
4166634,2812314
4166635,4606718
4166636,3693205
4166637,1712657
4166638,2512930
4166639,2720496
4166640,1057768
4166641,825165
4166642,222559
4166643,5106813
4166644,2787897
4166645,1167492
4166646,4389342
4166647,1854634
4166648,2812445
4166649,1528701
4166650,3274325
4166651,3077776
4166652,1955064
4166653,298667
4166654,407465
4166655,1413007
4166656,1565799
4166657,4330146
4166658,3603295
4166659,3912491
4166660,4650462
4166661,2562909
4166662,1428744
4166663,1948198
4166664,2993316
4166665,4011450
4166666,1348463
4166667,1061857
4166668,2668314
4166669,4988911
4166670,3553214
4166671,2689976
4166672,850941
4166673,5110799
4166674,1928015
4166675,3086341
4166676,2196412
4166677,1249761
4166678,375240
4166679,1551365
4166680,137099
4166681,4374797
4166682,3854606
4166683,4224964
4166684,3500710
4166685,1088357
4166686,3862752
4166687,3488278
4166688,289692
4166689,446701
4166690,862987
4166691,4718542
4166692,4900742
4166693,3437401
4166694,4954200
4166695,3715755
4166696,4948377
4166697,3412811
4166698,3266686
4166699,4483470
4166700,3701839
4166701,2548906
4166702,3780598
4166703,1011991
4166704,286720
4166705,4812210
4166706,1539328
4166707,4980533
4166708,86191
4166709,5125081
4166710,1796440
4166711,4093760
4166712,1899335
4166713,3427814
4166714,2740569
4166715,1670169
4166716,4610038
4166717,1332599
4166718,4233334
4166719,717033
4166720,2142760
4166721,1124842
4166722,813182
4166723,959452
4166724,1195692
4166725,4341842
4166726,1630997
4166727,3827944
4166728,2555621
4166729,3316298
4166730,1981996
4166731,853952
4166732,3410884
4166733,4360362
4166734,1338176
4166735,3933554
4166736,831969
4166737,4596941
4166738,1295571
4166739,1113144
4166740,3697278
4166741,2814177
4166742,3326628
4166743,4780027
4166744,1687626
4166745,3976816
4166746,791715
4166747,3895188
4166748,2237538
4166749,841074
4166750,928449
4166751,3861735
4166752,2495674
4166753,643752
4166754,4800373
4166755,3616520
4166756,1944905
4166757,2424201
4166758,2052028
4166759,3607211
4166760,2680565
4166761,226943
4166762,1608732
4166763,1378235
4166764,1273811
4166765,3626612
4166766,4355436
4166767,3662605
4166768,73030
4166769,1978345
4166770,1521068
4166771,3563119
4166772,1066775
4166773,2855743
4166774,108793
4166775,4197599
4166776,3075153
4166777,720055
4166778,1679586
4166779,4269511
4166780,2018837
4166781,2384561
4166782,79220
4166783,3711023
4166784,4356681
4166785,1400481
4166786,196585
4166787,4898257
4166788,3533097
4166789,3113180
4166790,626403
4166791,2328673
4166792,1759733
4166793,3223811
4166794,282457
4166795,2756139
4166796,564161
4166797,4754509
4166798,3243672
4166799,1390802
4166800,132895
4166801,122108
4166802,5133252
4166803,5091218
4166804,3118515
4166805,2388400
4166806,2657849
4166807,4656948
4166808,1691286
4166809,1801139
4166810,813789
4166811,1955995
4166812,4517283
4166813,2926020
4166814,4350255
4166815,3579754
4166816,5157813
4166817,252646
4166818,2678170
4166819,5127288
4166820,4795103
4166821,2586485
4166822,2823764
4166823,1321275
4166824,12816
4166825,2173261
4166826,300775
4166827,3361496
4166828,5142054
4166829,1003418
4166830,801865
4166831,2056274
4166832,3711641
4166833,1079758
4166834,647486
4166835,1885829
4166836,2855230
4166837,3662596
4166838,4223213
4166839,4734879
4166840,570578
4166841,1274417
4166842,2791241
4166843,4876258
4166844,2530793
4166845,3090680
4166846,4972718
4166847,2803949
4166848,1014423
4166849,3051006
4166850,1957261
4166851,1626599
4166852,1864538
4166853,1940278
4166854,3092571
4166855,4104489
4166856,294080
4166857,1792383
4166858,1799352
4166859,4535278
4166860,914015
4166861,771062
4166862,2218275
4166863,2718441
4166864,2140432
4166865,3257290
4166866,3229786
4166867,872309
4166868,3071765
4166869,2106073
4166870,4878258
4166871,1812605
4166872,1084922
4166873,1252294
4166874,3986469
4166875,2714703
4166876,2462416
4166877,1554458
4166878,4207901
4166879,1729588
4166880,1503429
4166881,690811
4166882,1963605
4166883,877856
4166884,4332472
4166885,2724293
4166886,475867
4166887,2011022
4166888,854059
4166889,2813803
4166890,4240866
4166891,3296913
4166892,3692944
4166893,2738671
4166894,2357128
4166895,810632
4166896,2344666
4166897,2205317
4166898,5103246
4166899,1712893
4166900,748452
4166901,4455196
4166902,4844483
4166903,4363582
4166904,813818
4166905,4493358
4166906,3407883
4166907,2070005
4166908,2939262
4166909,1204223
4166910,3826089
4166911,4621949
4166912,1728718
4166913,1696756
4166914,3405515
4166915,1787510
4166916,4952210
4166917,164862
4166918,1651662
4166919,4981586
4166920,2275891
4166921,3825280
4166922,304205
4166923,606970
4166924,2023144
4166925,3707269
4166926,4892920
4166927,4968783
4166928,5040906
4166929,3901193
4166930,3318001
4166931,1297992
4166932,4152805
4166933,1447685
4166934,4587100
4166935,4829999
4166936,1859308
4166937,3831011
4166938,5083254
4166939,1168330
4166940,883540
4166941,440901
4166942,4380386
4166943,3592798
4166944,443882
4166945,4369584
4166946,3195398
4166947,5260
4166948,2993711
4166949,2815065
4166950,3673049
4166951,2391785
4166952,1882924
4166953,2095707
4166954,795044
4166955,1436375
4166956,89797
4166957,3160343
4166958,4818679
4166959,145388
4166960,1392527
4166961,3856353
4166962,648726
4166963,4121939
4166964,3879090
4166965,226573
4166966,1763183
4166967,4459982
4166968,3009451
4166969,26313
4166970,155091
4166971,1215367
4166972,182482
4166973,1747414
4166974,4466876
4166975,615380
4166976,3830463
4166977,2892802
4166978,66556
4166979,4338287
4166980,4460620
4166981,539513
4166982,201536
4166983,4885787
4166984,2113028
4166985,4096107
4166986,2530620
4166987,2206684
4166988,4941903
4166989,2778829
4166990,2617994
4166991,3806436
4166992,2990050
4166993,4329518
4166994,3756425
4166995,4524544
4166996,1881532
4166997,4266725
4166998,133377
4166999,4757812
4167000,4479225
4167001,271505
4167002,2985553
4167003,4977533
4167004,4698987
4167005,2449009
4167006,4048584
4167007,5105973
4167008,5050206
4167009,3780940
4167010,1007732
4167011,4696710
4167012,3598519
4167013,2568876
4167014,4724204
4167015,754344
4167016,4918683
4167017,757249
4167018,3013389
4167019,2178751
4167020,879091
4167021,3186339
4167022,1239912
4167023,2456212
4167024,3219576
4167025,4827153
4167026,306202
4167027,4776549
4167028,887563
4167029,2165787
4167030,3855599
4167031,3789709
4167032,1026399
4167033,2201622
4167034,1896006
4167035,2535155
4167036,3460830
4167037,4820087
4167038,1073472
4167039,2796506
4167040,2591148
4167041,300463
4167042,2370610
4167043,335430
4167044,2551049
4167045,3335403
4167046,2687765
4167047,2321836
4167048,2561082
4167049,392182
4167050,1417801
4167051,2085893
4167052,1378600
4167053,715415
4167054,64179
4167055,652979
4167056,3876590
4167057,1489714
4167058,4229855
4167059,2009472
4167060,314328
4167061,201773
4167062,307390
4167063,886180
4167064,825537
4167065,3991166
4167066,452494
4167067,2855739
4167068,2134583
4167069,442567
4167070,3787157
4167071,3514742
4167072,795297
4167073,3461823
4167074,2164274
4167075,5099881
4167076,2068046
4167077,2834069
4167078,4393800
4167079,2735562
4167080,3605124
4167081,2937670
4167082,2609208
4167083,4234389
4167084,511680
4167085,4676717
4167086,2650255
4167087,820545
4167088,4461807
4167089,5019425
4167090,2027055
4167091,3374096
4167092,21059
4167093,513013
4167094,3606832
4167095,3362038
4167096,3011375
4167097,4905679
4167098,4551297
4167099,4550637
4167100,715319
4167101,2452793
4167102,1119638
4167103,3898483
4167104,1026000
4167105,609791
4167106,2322253
4167107,261087
4167108,2760276
4167109,1347854
4167110,1628657
4167111,1516361
4167112,2923774
4167113,4786595
4167114,4036269
4167115,748535
4167116,2064089
4167117,1851019
4167118,2529139
4167119,357412
4167120,2839284
4167121,2256028
4167122,2972044
4167123,895939
4167124,285048
4167125,3948491
4167126,314028
4167127,878111
4167128,3967525
4167129,5150481
4167130,3028146
4167131,1549753
4167132,3125533
4167133,1829221
4167134,1144346
4167135,3428464
4167136,30676
4167137,189057
4167138,3774999
4167139,476519
4167140,711599
4167141,3432389
4167142,3135863
4167143,3631430
4167144,3071019
4167145,2117481
4167146,4735729
4167147,3358142
4167148,1496450
4167149,1421972
4167150,2895013
4167151,4001250
4167152,1396294
4167153,5114075
4167154,2533863
4167155,1203804
4167156,3843181
4167157,2051506
4167158,834620
4167159,4048352
4167160,4437368
4167161,149656
4167162,3539809
4167163,2867927
4167164,2974419
4167165,3664107
4167166,4339589
4167167,1983632
4167168,826250
4167169,2293821
4167170,1064138
4167171,4499142
4167172,1384330
4167173,2865911
4167174,1963052
4167175,1417724
4167176,3815870
4167177,4199799
4167178,4901188
4167179,4179757
4167180,3490970
4167181,277383
4167182,3189935
4167183,188263
4167184,227085
4167185,314676
4167186,1732985
4167187,4734633
4167188,2721770
4167189,3046934
4167190,1477455
4167191,990264
4167192,555804
4167193,2218582
4167194,5064168
4167195,2825463
4167196,4333109
4167197,5043341
4167198,2998328
4167199,1106078
4167200,4106517
4167201,662979
4167202,3542036
4167203,369872
4167204,1766286
4167205,145365
4167206,2056438
4167207,4868693
4167208,918999
4167209,3132587
4167210,1606185
4167211,1440065
4167212,722945
4167213,682223
4167214,1768869
4167215,5013384
4167216,3573785
4167217,343112
4167218,3922526
4167219,1244015
4167220,3083452
4167221,308160
4167222,2575059
4167223,4042890
4167224,2129263
4167225,1922400
4167226,3281152
4167227,4064781
4167228,2450012
4167229,3227788
4167230,3290084
4167231,2184479
4167232,3552282
4167233,4186126
4167234,3286546
4167235,3544014
4167236,3091219
4167237,4535504
4167238,3981531
4167239,3454376
4167240,3117823
4167241,3251598
4167242,3842246
4167243,3508256
4167244,4864871
4167245,2961571
4167246,1405724
4167247,1799984
4167248,446543
4167249,5099341
4167250,4026111
4167251,677459
4167252,2807957
4167253,764558
4167254,56692
4167255,4711317
4167256,1298828
4167257,4226444
4167258,4486005
4167259,1072393
4167260,1302909
4167261,2962805
4167262,3120318
4167263,2044304
4167264,3314841
4167265,2672762
4167266,3465677
4167267,3505582
4167268,817164
4167269,735872
4167270,4528233
4167271,1781074
4167272,1755663
4167273,1216617
4167274,420556
4167275,3982447
4167276,2788531
4167277,3465027
4167278,4718134
4167279,2492895
4167280,1443292
4167281,1313865
4167282,898578
4167283,1102540
4167284,3227333
4167285,2084864
4167286,498433
4167287,4814359
4167288,4683561
4167289,3565771
4167290,4386897
4167291,4027854
4167292,4326723
4167293,2584932
4167294,3661575
4167295,503024
4167296,2804564
4167297,1483024
4167298,3460627
4167299,1110335
4167300,1242568
4167301,1847649
4167302,2424075
4167303,1084665
4167304,321567
4167305,1572948
4167306,4052307
4167307,2363522
4167308,282563
4167309,605728
4167310,5060750
4167311,4271475
4167312,4074218
4167313,3647870
4167314,2950158
4167315,3113468
4167316,3248864
4167317,3138705
4167318,2372829
4167319,4798457
4167320,4972037
4167321,2913673
4167322,2611885
4167323,3196412
4167324,3988522
4167325,3840905
4167326,1997869
4167327,1451041
4167328,3978995
4167329,1680882
4167330,1893541
4167331,414669
4167332,3870091
4167333,1282083
4167334,3320579
4167335,3308109
4167336,1252230
4167337,811638
4167338,2825794
4167339,3895144
4167340,601226
4167341,1671671
4167342,2763839
4167343,4613485
4167344,2106856
4167345,330316
4167346,1649901
4167347,204327
4167348,569703
4167349,1018206
4167350,438633
4167351,4027003
4167352,1644427
4167353,2578886
4167354,344833
4167355,4793839
4167356,2312797
4167357,3637084
4167358,3591904
4167359,4761193
4167360,2950381
4167361,4685965
4167362,4611962
4167363,2845617
4167364,4988053
4167365,5008322
4167366,2239710
4167367,4396417
4167368,2763221
4167369,4683311
4167370,662721
4167371,1627611
4167372,2873526
4167373,633683
4167374,3312150
4167375,1168596
4167376,2415413
4167377,245567
4167378,340619
4167379,3953000
4167380,3349551
4167381,2817976
4167382,4018452
4167383,1840678
4167384,3419104
4167385,565986
4167386,1618188
4167387,284601
4167388,1910923
4167389,4950941
4167390,83709
4167391,4591425
4167392,3833912
4167393,1619035
4167394,3366263
4167395,3253210
4167396,294944
4167397,500212
